,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,datetime_hour,datetime_month
4319,2011-10-12 00:00:00,4,0,1,2,22.96,26.515,83,8.9981,25,0,10
4320,2011-10-12 01:00:00,4,0,1,3,22.96,26.515,83,8.9981,10,1,10
4321,2011-10-12 02:00:00,4,0,1,2,22.96,26.515,83,19.0012,2,2,10
4322,2011-10-12 03:00:00,4,0,1,3,22.14,25.76,94,19.9995,2,3,10
4323,2011-10-12 04:00:00,4,0,1,3,22.14,25.76,94,26.0027,7,4,10
4324,2011-10-12 05:00:00,4,0,1,2,22.14,25.76,88,22.0028,22,5,10
4325,2011-10-12 06:00:00,4,0,1,2,22.14,25.76,88,16.9979,112,6,10
4326,2011-10-12 07:00:00,4,0,1,2,22.14,25.76,88,26.0027,259,7,10
4327,2011-10-12 08:00:00,4,0,1,2,22.14,25.76,88,26.0027,404,8,10
4328,2011-10-12 09:00:00,4,0,1,2,22.14,25.76,88,30.0026,197,9,10
4329,2011-10-12 10:00:00,4,0,1,2,22.14,25.76,88,26.0027,113,10,10
4330,2011-10-12 11:00:00,4,0,1,3,22.14,25.76,94,22.0028,120,11,10
4331,2011-10-12 12:00:00,4,0,1,3,22.14,25.76,88,22.0028,62,12,10
4332,2011-10-12 13:00:00,4,0,1,3,22.14,25.76,88,15.0013,101,13,10
4333,2011-10-12 14:00:00,4,0,1,3,22.14,25.76,94,19.0012,78,14,10
4334,2011-10-12 15:00:00,4,0,1,3,22.14,25.76,94,16.9979,45,15,10
4335,2011-10-12 16:00:00,4,0,1,2,22.96,26.515,88,15.0013,55,16,10
4336,2011-10-12 17:00:00,4,0,1,3,22.14,25.76,94,15.0013,251,17,10
4337,2011-10-12 18:00:00,4,0,1,3,22.14,25.76,94,8.9981,172,18,10
4338,2011-10-12 19:00:00,4,0,1,3,22.14,25.76,94,8.9981,109,19,10
4339,2011-10-12 20:00:00,4,0,1,3,22.14,25.76,94,7.0015,90,20,10
4340,2011-10-12 21:00:00,4,0,1,3,22.14,25.76,100,7.0015,83,21,10
4341,2011-10-12 22:00:00,4,0,1,3,22.14,25.76,94,6.0032,43,22,10
4342,2011-10-12 23:00:00,4,0,1,3,22.14,25.76,94,6.0032,54,23,10
4343,2011-10-13 00:00:00,4,0,1,2,22.14,25.76,94,8.9981,15,0,10
4344,2011-10-13 01:00:00,4,0,1,2,22.14,25.76,94,0.0,12,1,10
4345,2011-10-13 02:00:00,4,0,1,2,22.14,25.76,94,0.0,4,2,10
4346,2011-10-13 03:00:00,4,0,1,2,22.14,25.76,100,12.998,6,3,10
4347,2011-10-13 04:00:00,4,0,1,2,22.14,25.76,100,7.0015,7,4,10
4348,2011-10-13 05:00:00,4,0,1,2,22.14,25.76,100,7.0015,17,5,10
4349,2011-10-13 06:00:00,4,0,1,3,22.14,25.76,100,6.0032,52,6,10
4350,2011-10-13 07:00:00,4,0,1,3,22.14,25.76,100,8.9981,81,7,10
4351,2011-10-13 08:00:00,4,0,1,3,22.14,25.76,100,6.0032,209,8,10
4352,2011-10-13 09:00:00,4,0,1,3,22.96,26.515,100,7.0015,109,9,10
4353,2011-10-13 10:00:00,4,0,1,3,22.96,26.515,100,8.9981,69,10,10
4354,2011-10-13 11:00:00,4,0,1,2,25.42,28.79,83,0.0,84,11,10
4355,2011-10-13 12:00:00,4,0,1,2,25.42,28.03,88,0.0,105,12,10
4356,2011-10-13 13:00:00,4,0,1,2,26.24,28.79,83,11.0014,162,13,10
4357,2011-10-13 14:00:00,4,0,1,1,27.06,30.305,78,12.998,133,14,10
4358,2011-10-13 15:00:00,4,0,1,1,27.06,30.305,78,12.998,155,15,10
4359,2011-10-13 16:00:00,4,0,1,1,27.06,31.06,74,15.0013,276,16,10
4360,2011-10-13 17:00:00,4,0,1,3,25.42,28.79,83,16.9979,479,17,10
4361,2011-10-13 18:00:00,4,0,1,3,25.42,28.79,83,16.9979,268,18,10
4362,2011-10-13 19:00:00,4,0,1,2,25.42,28.79,83,11.0014,205,19,10
4363,2011-10-13 20:00:00,4,0,1,1,25.42,28.79,83,19.0012,181,20,10
4364,2011-10-13 21:00:00,4,0,1,1,25.42,28.79,83,12.998,123,21,10
4365,2011-10-13 22:00:00,4,0,1,1,25.42,28.79,83,12.998,114,22,10
4366,2011-10-13 23:00:00,4,0,1,2,23.78,27.275,88,12.998,47,23,10
4367,2011-10-14 00:00:00,4,0,1,1,23.78,27.275,94,6.0032,39,0,10
4368,2011-10-14 01:00:00,4,0,1,1,23.78,27.275,94,8.9981,24,1,10
4369,2011-10-14 02:00:00,4,0,1,1,22.96,26.515,94,11.0014,6,2,10
4370,2011-10-14 03:00:00,4,0,1,1,22.96,26.515,94,8.9981,7,3,10
4371,2011-10-14 04:00:00,4,0,1,1,22.96,26.515,94,12.998,8,4,10
4372,2011-10-14 05:00:00,4,0,1,2,22.96,26.515,94,11.0014,17,5,10
4373,2011-10-14 06:00:00,4,0,1,3,22.96,26.515,88,12.998,94,6,10
4374,2011-10-14 07:00:00,4,0,1,3,22.96,26.515,88,12.998,147,7,10
4375,2011-10-14 08:00:00,4,0,1,2,22.96,26.515,90,11.0014,209,8,10
4376,2011-10-14 09:00:00,4,0,1,2,22.96,26.515,94,15.0013,180,9,10
4377,2011-10-14 10:00:00,4,0,1,3,22.14,25.76,88,23.9994,125,10,10
4378,2011-10-14 11:00:00,4,0,1,3,21.32,25.0,88,11.0014,87,11,10
4379,2011-10-14 12:00:00,4,0,1,3,21.32,25.0,88,11.0014,75,12,10
4380,2011-10-14 13:00:00,4,0,1,1,22.96,26.515,73,23.9994,132,13,10
4381,2011-10-14 14:00:00,4,0,1,1,25.42,31.06,43,23.9994,156,14,10
4382,2011-10-14 15:00:00,4,0,1,1,25.42,31.06,43,19.0012,230,15,10
4383,2011-10-14 16:00:00,4,0,1,1,24.6,31.06,43,15.0013,344,16,10
4384,2011-10-14 17:00:00,4,0,1,1,23.78,27.275,46,27.9993,481,17,10
4385,2011-10-14 18:00:00,4,0,1,1,22.14,25.76,39,19.0012,423,18,10
4386,2011-10-14 19:00:00,4,0,1,1,22.14,25.76,39,22.0028,248,19,10
4387,2011-10-14 20:00:00,4,0,1,1,21.32,25.0,42,12.998,196,20,10
4388,2011-10-14 21:00:00,4,0,1,1,20.5,24.24,45,12.998,178,21,10
4389,2011-10-14 22:00:00,4,0,1,1,18.86,22.725,59,15.0013,143,22,10
4390,2011-10-14 23:00:00,4,0,1,1,18.86,22.725,59,11.0014,95,23,10
4391,2011-10-15 00:00:00,4,0,0,1,18.86,22.725,55,7.0015,106,0,10
4392,2011-10-15 01:00:00,4,0,0,1,18.86,22.725,55,16.9979,73,1,10
4393,2011-10-15 02:00:00,4,0,0,1,18.86,22.725,59,12.998,56,2,10
4394,2011-10-15 03:00:00,4,0,0,1,18.04,21.97,62,12.998,23,3,10
4395,2011-10-15 04:00:00,4,0,0,1,17.22,21.21,67,8.9981,6,4,10
4396,2011-10-15 05:00:00,4,0,0,1,17.22,21.21,71,11.0014,7,5,10
4397,2011-10-15 06:00:00,4,0,0,1,16.4,20.455,71,0.0,20,6,10
4398,2011-10-15 07:00:00,4,0,0,1,16.4,20.455,76,7.0015,57,7,10
4399,2011-10-15 08:00:00,4,0,0,1,18.86,22.725,59,19.0012,125,8,10
4400,2011-10-15 09:00:00,4,0,0,1,21.32,25.0,48,19.9995,207,9,10
4401,2011-10-15 10:00:00,4,0,0,1,22.14,25.76,45,30.0026,322,10,10
4402,2011-10-15 11:00:00,4,0,0,1,22.96,26.515,40,26.0027,374,11,10
4403,2011-10-15 12:00:00,4,0,0,1,23.78,27.275,35,36.9974,456,12,10
4404,2011-10-15 13:00:00,4,0,0,1,24.6,31.06,35,31.0009,394,13,10
4405,2011-10-15 14:00:00,4,0,0,1,24.6,31.06,33,31.0009,472,14,10
4406,2011-10-15 15:00:00,4,0,0,1,25.42,31.06,31,32.9975,377,15,10
4407,2011-10-15 16:00:00,4,0,0,1,25.42,31.06,29,26.0027,443,16,10
4408,2011-10-15 17:00:00,4,0,0,1,23.78,27.275,32,19.0012,441,17,10
4409,2011-10-15 18:00:00,4,0,0,1,22.14,25.76,39,12.998,372,18,10
4410,2011-10-15 19:00:00,4,0,0,1,20.5,24.24,51,8.9981,238,19,10
4411,2011-10-15 20:00:00,4,0,0,1,20.5,24.24,48,8.9981,179,20,10
4412,2011-10-15 21:00:00,4,0,0,1,20.5,24.24,42,15.0013,168,21,10
4413,2011-10-15 22:00:00,4,0,0,1,20.5,24.24,36,8.9981,166,22,10
4414,2011-10-15 23:00:00,4,0,0,1,19.68,23.485,41,11.0014,135,23,10
4415,2011-10-16 00:00:00,4,0,0,1,18.86,22.725,44,8.9981,107,0,10
4416,2011-10-16 01:00:00,4,0,0,1,18.04,21.97,47,8.9981,77,1,10
4417,2011-10-16 02:00:00,4,0,0,1,17.22,21.21,54,8.9981,65,2,10
4418,2011-10-16 03:00:00,4,0,0,1,17.22,21.21,54,8.9981,42,3,10
4419,2011-10-16 04:00:00,4,0,0,1,17.22,21.21,54,12.998,12,4,10
4420,2011-10-16 05:00:00,4,0,0,1,17.22,21.21,54,11.0014,7,5,10
4421,2011-10-16 06:00:00,4,0,0,1,15.58,19.695,66,11.0014,10,6,10
4422,2011-10-16 07:00:00,4,0,0,1,16.4,20.455,62,8.9981,48,7,10
4423,2011-10-16 08:00:00,4,0,0,1,18.04,21.97,62,12.998,99,8,10
4424,2011-10-16 09:00:00,4,0,0,1,20.5,24.24,45,15.0013,190,9,10
4425,2011-10-16 10:00:00,4,0,0,1,22.14,25.76,45,16.9979,347,10,10
4426,2011-10-16 11:00:00,4,0,0,1,22.96,26.515,35,19.0012,377,11,10
4427,2011-10-16 12:00:00,4,0,0,1,23.78,27.275,35,16.9979,444,12,10
4428,2011-10-16 13:00:00,4,0,0,1,24.6,31.06,35,19.9995,438,13,10
4429,2011-10-16 14:00:00,4,0,0,1,24.6,31.06,40,19.9995,462,14,10
4430,2011-10-16 15:00:00,4,0,0,1,25.42,31.06,35,26.0027,412,15,10
4431,2011-10-16 16:00:00,4,0,0,1,24.6,31.06,46,26.0027,466,16,10
4432,2011-10-16 17:00:00,4,0,0,1,23.78,27.275,49,31.0009,405,17,10
4433,2011-10-16 18:00:00,4,0,0,1,22.96,26.515,49,30.0026,328,18,10
4434,2011-10-16 19:00:00,4,0,0,1,22.14,25.76,52,26.0027,233,19,10
4435,2011-10-16 20:00:00,4,0,0,1,22.14,25.76,52,31.0009,178,20,10
4436,2011-10-16 21:00:00,4,0,0,1,22.14,25.76,52,26.0027,102,21,10
4437,2011-10-16 22:00:00,4,0,0,1,22.96,26.515,49,27.9993,130,22,10
4438,2011-10-16 23:00:00,4,0,0,1,22.96,26.515,52,27.9993,62,23,10
4439,2011-10-17 00:00:00,4,0,1,1,22.14,25.76,56,22.0028,37,0,10
4440,2011-10-17 01:00:00,4,0,1,1,22.96,26.515,54,26.0027,17,1,10
4441,2011-10-17 02:00:00,4,0,1,1,22.96,26.515,54,26.0027,7,2,10
4442,2011-10-17 03:00:00,4,0,1,1,22.96,26.515,49,12.998,2,3,10
4443,2011-10-17 04:00:00,4,0,1,1,21.32,25.0,59,11.0014,5,4,10
4444,2011-10-17 05:00:00,4,0,1,1,20.5,24.24,63,19.9995,29,5,10
4445,2011-10-17 06:00:00,4,0,1,1,20.5,24.24,55,16.9979,114,6,10
4446,2011-10-17 07:00:00,4,0,1,2,20.5,24.24,55,11.0014,309,7,10
4447,2011-10-17 08:00:00,4,0,1,2,20.5,24.24,51,16.9979,414,8,10
4448,2011-10-17 09:00:00,4,0,1,2,20.5,24.24,45,19.0012,206,9,10
4449,2011-10-17 10:00:00,4,0,1,1,21.32,25.0,45,11.0014,135,10,10
4450,2011-10-17 11:00:00,4,0,1,1,22.96,26.515,43,0.0,166,11,10
4451,2011-10-17 12:00:00,4,0,1,1,22.96,26.515,40,6.0032,205,12,10
4452,2011-10-17 13:00:00,4,0,1,1,22.96,26.515,46,6.0032,205,13,10
4453,2011-10-17 14:00:00,4,0,1,1,23.78,27.275,49,12.998,166,14,10
4454,2011-10-17 15:00:00,4,0,1,1,22.96,26.515,60,16.9979,208,15,10
4455,2011-10-17 16:00:00,4,0,1,1,23.78,27.275,56,16.9979,302,16,10
4456,2011-10-17 17:00:00,4,0,1,1,22.96,26.515,64,8.9981,620,17,10
4457,2011-10-17 18:00:00,4,0,1,1,22.96,26.515,60,0.0,518,18,10
4458,2011-10-17 19:00:00,4,0,1,1,22.14,25.76,68,7.0015,333,19,10
4459,2011-10-17 20:00:00,4,0,1,1,21.32,25.0,77,7.0015,229,20,10
4460,2011-10-17 21:00:00,4,0,1,1,20.5,24.24,77,7.0015,177,21,10
4461,2011-10-17 22:00:00,4,0,1,1,20.5,24.24,77,0.0,104,22,10
4462,2011-10-17 23:00:00,4,0,1,2,19.68,23.485,88,0.0,62,23,10
4463,2011-10-18 00:00:00,4,0,1,1,19.68,23.485,82,0.0,31,0,10
4464,2011-10-18 01:00:00,4,0,1,2,18.86,22.725,88,0.0,11,1,10
4465,2011-10-18 02:00:00,4,0,1,1,18.04,21.97,94,6.0032,5,2,10
4466,2011-10-18 03:00:00,4,0,1,1,18.04,21.97,94,6.0032,1,3,10
4467,2011-10-18 04:00:00,4,0,1,2,18.04,21.97,94,7.0015,4,4,10
4468,2011-10-18 05:00:00,4,0,1,2,18.86,22.725,88,0.0,21,5,10
4469,2011-10-18 06:00:00,4,0,1,1,18.86,22.725,82,6.0032,109,6,10
4470,2011-10-18 07:00:00,4,0,1,1,18.86,22.725,88,6.0032,341,7,10
4471,2011-10-18 08:00:00,4,0,1,1,20.5,24.24,77,6.0032,499,8,10
4472,2011-10-18 09:00:00,4,0,1,2,21.32,25.0,77,6.0032,227,9,10
4473,2011-10-18 10:00:00,4,0,1,2,22.96,26.515,68,0.0,102,10,10
4474,2011-10-18 11:00:00,4,0,1,2,24.6,31.06,49,7.0015,147,11,10
4475,2011-10-18 12:00:00,4,0,1,2,25.42,31.06,43,6.0032,201,12,10
4476,2011-10-18 13:00:00,4,0,1,2,26.24,31.06,38,12.998,219,13,10
4477,2011-10-18 14:00:00,4,0,1,2,25.42,31.06,41,11.0014,169,14,10
4478,2011-10-18 15:00:00,4,0,1,1,25.42,31.06,50,12.998,205,15,10
4479,2011-10-18 16:00:00,4,0,1,1,25.42,31.06,57,16.9979,304,16,10
4480,2011-10-18 17:00:00,4,0,1,1,24.6,30.305,60,8.9981,625,17,10
4481,2011-10-18 18:00:00,4,0,1,1,22.96,26.515,68,7.0015,570,18,10
4482,2011-10-18 19:00:00,4,0,1,1,22.96,26.515,60,7.0015,317,19,10
4483,2011-10-18 20:00:00,4,0,1,1,22.14,25.76,64,11.0014,227,20,10
4484,2011-10-18 21:00:00,4,0,1,2,22.14,25.76,68,8.9981,206,21,10
4485,2011-10-18 22:00:00,4,0,1,2,21.32,25.0,77,11.0014,137,22,10
4486,2011-10-18 23:00:00,4,0,1,2,21.32,25.0,77,12.998,70,23,10
4487,2011-10-19 00:00:00,4,0,1,2,21.32,25.0,77,12.998,34,0,10
4488,2011-10-19 01:00:00,4,0,1,2,21.32,25.0,77,12.998,16,1,10
4489,2011-10-19 02:00:00,4,0,1,2,21.32,25.0,77,12.998,7,2,10
4490,2011-10-19 04:00:00,4,0,1,3,20.5,24.24,94,12.998,3,4,10
4491,2011-10-19 05:00:00,4,0,1,3,20.5,24.24,100,7.0015,3,5,10
4492,2011-10-19 06:00:00,4,0,1,3,21.32,25.0,83,16.9979,31,6,10
4493,2011-10-19 07:00:00,4,0,1,3,21.32,25.0,77,16.9979,68,7,10
4494,2011-10-19 08:00:00,4,0,1,3,22.14,25.76,70,32.9975,210,8,10
4495,2011-10-19 09:00:00,4,0,1,3,21.32,25.0,88,32.9975,202,9,10
4496,2011-10-19 10:00:00,4,0,1,3,21.32,25.0,88,32.9975,123,10,10
4497,2011-10-19 11:00:00,4,0,1,3,21.32,25.0,94,16.9979,149,11,10
4498,2011-10-19 12:00:00,4,0,1,3,21.32,25.0,94,22.0028,130,12,10
4499,2011-10-19 13:00:00,4,0,1,2,22.14,25.76,94,19.0012,106,13,10
4500,2011-10-19 14:00:00,4,0,1,3,22.14,25.76,94,11.0014,97,14,10
4501,2011-10-19 15:00:00,4,0,1,3,22.14,25.76,100,8.9981,120,15,10
4502,2011-10-19 16:00:00,4,0,1,3,22.96,26.515,94,11.0014,201,16,10
4503,2011-10-19 17:00:00,4,0,1,3,22.96,26.515,94,11.0014,181,17,10
4504,2011-10-19 18:00:00,4,0,1,3,22.96,26.515,100,11.0014,140,18,10
4505,2011-10-19 19:00:00,4,0,1,2,24.6,27.275,88,8.9981,197,19,10
4506,2011-10-19 20:00:00,4,0,1,3,24.6,25.76,94,6.0032,145,20,10
4507,2011-10-19 21:00:00,4,0,1,2,23.78,27.275,94,8.9981,85,21,10
4508,2011-10-19 22:00:00,4,0,1,2,23.78,27.275,94,23.9994,107,22,10
4509,2011-10-19 23:00:00,4,0,1,2,23.78,27.275,94,23.9994,69,23,10
4510,2011-11-01 00:00:00,4,0,1,2,14.76,17.425,87,11.0014,21,0,11
4511,2011-11-01 01:00:00,4,0,1,1,14.76,17.425,81,8.9981,11,1,11
4512,2011-11-01 02:00:00,4,0,1,2,14.76,17.425,81,11.0014,4,2,11
4513,2011-11-01 03:00:00,4,0,1,2,14.76,17.425,81,8.9981,6,3,11
4514,2011-11-01 04:00:00,4,0,1,1,13.94,15.91,81,15.0013,8,4,11
4515,2011-11-01 05:00:00,4,0,1,1,13.12,15.91,81,12.998,18,5,11
4516,2011-11-01 06:00:00,4,0,1,1,13.12,15.91,81,12.998,93,6,11
4517,2011-11-01 07:00:00,4,0,1,1,13.94,16.665,76,12.998,254,7,11
4518,2011-11-01 08:00:00,4,0,1,1,14.76,16.665,71,16.9979,419,8,11
4519,2011-11-01 09:00:00,4,0,1,1,16.4,20.455,66,11.0014,222,9,11
4520,2011-11-01 10:00:00,4,0,1,1,18.04,21.97,62,8.9981,135,10,11
4521,2011-11-01 11:00:00,4,0,1,1,18.86,22.725,63,7.0015,117,11,11
4522,2011-11-01 12:00:00,4,0,1,1,20.5,24.24,48,6.0032,176,12,11
4523,2011-11-01 13:00:00,4,0,1,1,19.68,23.485,55,12.998,167,13,11
4524,2011-11-01 14:00:00,4,0,1,1,20.5,24.24,48,16.9979,150,14,11
4525,2011-11-01 15:00:00,4,0,1,1,20.5,24.24,45,8.9981,186,15,11
4526,2011-11-01 16:00:00,4,0,1,1,19.68,23.485,44,11.0014,298,16,11
4527,2011-11-01 17:00:00,4,0,1,1,18.04,21.97,54,11.0014,506,17,11
4528,2011-11-01 18:00:00,4,0,1,1,17.22,21.21,58,7.0015,460,18,11
4529,2011-11-01 19:00:00,4,0,1,1,17.22,21.21,58,6.0032,313,19,11
4530,2011-11-01 20:00:00,4,0,1,1,16.4,20.455,71,0.0,209,20,11
4531,2011-11-01 21:00:00,4,0,1,1,14.76,18.94,81,0.0,127,21,11
4532,2011-11-01 22:00:00,4,0,1,1,14.76,18.94,81,0.0,96,22,11
4533,2011-11-01 23:00:00,4,0,1,1,13.94,18.18,87,0.0,72,23,11
4534,2011-11-02 00:00:00,4,0,1,1,13.12,17.425,87,0.0,19,0,11
4535,2011-11-02 01:00:00,4,0,1,1,12.3,16.665,87,0.0,10,1,11
4536,2011-11-02 02:00:00,4,0,1,1,12.3,16.665,87,0.0,2,2,11
4537,2011-11-02 03:00:00,4,0,1,1,12.3,16.665,75,0.0,2,3,11
4538,2011-11-02 04:00:00,4,0,1,1,12.3,16.665,87,0.0,4,4,11
4539,2011-11-02 05:00:00,4,0,1,1,12.3,16.665,81,0.0,27,5,11
4540,2011-11-02 06:00:00,4,0,1,1,12.3,16.665,81,0.0,92,6,11
4541,2011-11-02 07:00:00,4,0,1,1,12.3,16.665,81,0.0,251,7,11
4542,2011-11-02 08:00:00,4,0,1,1,13.12,17.425,87,0.0,472,8,11
4543,2011-11-02 09:00:00,4,0,1,1,13.94,18.18,87,0.0,228,9,11
4544,2011-11-02 10:00:00,4,0,1,1,16.4,20.455,71,6.0032,133,10,11
4545,2011-11-02 11:00:00,4,0,1,1,17.22,21.21,71,8.9981,144,11,11
4546,2011-11-02 12:00:00,4,0,1,1,18.86,22.725,55,11.0014,189,12,11
4547,2011-11-02 13:00:00,4,0,1,1,19.68,23.485,48,11.0014,161,13,11
4548,2011-11-02 14:00:00,4,0,1,1,20.5,24.24,45,11.0014,172,14,11
4549,2011-11-02 15:00:00,4,0,1,1,19.68,23.485,51,11.0014,187,15,11
4550,2011-11-02 16:00:00,4,0,1,1,19.68,23.485,51,7.0015,266,16,11
4551,2011-11-02 17:00:00,4,0,1,1,18.04,21.97,62,12.998,553,17,11
4552,2011-11-02 18:00:00,4,0,1,1,17.22,21.21,71,11.0014,479,18,11
4553,2011-11-02 19:00:00,4,0,1,1,16.4,20.455,76,8.9981,282,19,11
4554,2011-11-02 20:00:00,4,0,1,1,16.4,20.455,66,8.9981,182,20,11
4555,2011-11-02 21:00:00,4,0,1,1,15.58,19.695,71,8.9981,168,21,11
4556,2011-11-02 22:00:00,4,0,1,1,14.76,17.425,71,8.9981,106,22,11
4557,2011-11-02 23:00:00,4,0,1,1,14.76,18.18,76,6.0032,57,23,11
4558,2011-11-03 00:00:00,4,0,1,1,14.76,18.18,76,6.0032,31,0,11
4559,2011-11-03 01:00:00,4,0,1,1,13.94,16.665,81,8.9981,15,1,11
4560,2011-11-03 02:00:00,4,0,1,1,13.94,16.665,76,8.9981,7,2,11
4561,2011-11-03 03:00:00,4,0,1,1,13.94,16.665,81,8.9981,5,3,11
4562,2011-11-03 04:00:00,4,0,1,1,13.12,16.665,81,6.0032,4,4,11
4563,2011-11-03 05:00:00,4,0,1,1,13.12,16.665,81,8.9981,28,5,11
4564,2011-11-03 06:00:00,4,0,1,1,13.94,16.665,76,12.998,99,6,11
4565,2011-11-03 07:00:00,4,0,1,2,13.12,16.665,81,6.0032,292,7,11
4566,2011-11-03 08:00:00,4,0,1,2,13.94,17.425,81,6.0032,402,8,11
4567,2011-11-03 09:00:00,4,0,1,2,14.76,17.425,81,12.998,164,9,11
4568,2011-11-03 10:00:00,4,0,1,2,16.4,20.455,76,12.998,110,10,11
4569,2011-11-03 11:00:00,4,0,1,1,18.04,21.97,67,12.998,120,11,11
4570,2011-11-03 12:00:00,4,0,1,1,20.5,24.24,51,12.998,179,12,11
4571,2011-11-03 13:00:00,4,0,1,2,21.32,25.0,48,16.9979,169,13,11
4572,2011-11-03 14:00:00,4,0,1,1,21.32,25.0,52,11.0014,152,14,11
4573,2011-11-03 15:00:00,4,0,1,1,21.32,25.0,52,11.0014,162,15,11
4574,2011-11-03 16:00:00,4,0,1,1,21.32,25.0,48,12.998,267,16,11
4575,2011-11-03 17:00:00,4,0,1,1,19.68,23.485,55,6.0032,498,17,11
4576,2011-11-03 18:00:00,4,0,1,1,18.86,22.725,63,8.9981,433,18,11
4577,2011-11-03 19:00:00,4,0,1,1,18.04,21.97,67,6.0032,252,19,11
4578,2011-11-03 20:00:00,4,0,1,1,17.22,21.21,71,7.0015,209,20,11
4579,2011-11-03 21:00:00,4,0,1,1,16.4,20.455,76,8.9981,144,21,11
4580,2011-11-03 22:00:00,4,0,1,1,16.4,20.455,82,0.0,137,22,11
4581,2011-11-03 23:00:00,4,0,1,1,16.4,20.455,82,6.0032,95,23,11
4582,2011-11-04 00:00:00,4,0,1,2,16.4,20.455,82,0.0,43,0,11
4583,2011-11-04 01:00:00,4,0,1,2,16.4,20.455,82,0.0,17,1,11
4584,2011-11-04 02:00:00,4,0,1,2,16.4,20.455,76,0.0,10,2,11
4585,2011-11-04 03:00:00,4,0,1,2,15.58,19.695,87,11.0014,8,3,11
4586,2011-11-04 04:00:00,4,0,1,2,15.58,19.695,87,6.0032,7,4,11
4587,2011-11-04 05:00:00,4,0,1,2,15.58,19.695,87,0.0,23,5,11
4588,2011-11-04 06:00:00,4,0,1,2,15.58,19.695,87,6.0032,66,6,11
4589,2011-11-04 07:00:00,4,0,1,2,16.4,20.455,86,15.0013,245,7,11
4590,2011-11-04 08:00:00,4,0,1,2,16.4,20.455,87,23.9994,395,8,11
4591,2011-11-04 09:00:00,4,0,1,2,17.22,21.21,71,31.0009,254,9,11
4592,2011-11-04 10:00:00,4,0,1,2,17.22,21.21,71,22.0028,134,10,11
4593,2011-11-04 11:00:00,4,0,1,2,18.04,21.97,67,30.0026,162,11,11
4594,2011-11-04 12:00:00,4,0,1,2,19.68,23.485,55,32.9975,197,12,11
4595,2011-11-04 13:00:00,4,0,1,1,18.04,21.97,51,27.9993,194,13,11
4596,2011-11-04 14:00:00,4,0,1,1,18.04,21.97,47,19.9995,201,14,11
4597,2011-11-04 15:00:00,4,0,1,1,18.86,22.725,44,26.0027,237,15,11
4598,2011-11-04 16:00:00,4,0,1,1,18.86,22.725,36,26.0027,290,16,11
4599,2011-11-04 17:00:00,4,0,1,1,17.22,21.21,38,23.9994,480,17,11
4600,2011-11-04 18:00:00,4,0,1,1,17.22,21.21,32,31.0009,374,18,11
4601,2011-11-04 19:00:00,4,0,1,1,16.4,20.455,37,23.9994,196,19,11
4602,2011-11-04 20:00:00,4,0,1,1,14.76,16.665,43,19.0012,186,20,11
4603,2011-11-04 21:00:00,4,0,1,1,13.94,15.91,46,16.9979,123,21,11
4604,2011-11-04 22:00:00,4,0,1,1,13.94,15.15,46,22.0028,115,22,11
4605,2011-11-04 23:00:00,4,0,1,1,13.12,15.15,49,22.0028,89,23,11
4606,2011-11-05 00:00:00,4,0,0,1,13.12,14.395,45,23.9994,52,0,11
4607,2011-11-05 01:00:00,4,0,0,1,13.12,15.15,45,19.9995,62,1,11
4608,2011-11-05 02:00:00,4,0,0,1,12.3,13.635,52,22.0028,31,2,11
4609,2011-11-05 03:00:00,4,0,0,1,12.3,13.635,52,19.9995,8,3,11
4610,2011-11-05 04:00:00,4,0,0,1,11.48,12.88,56,22.0028,8,4,11
4611,2011-11-05 05:00:00,4,0,0,1,10.66,11.365,60,22.0028,2,5,11
4612,2011-11-05 06:00:00,4,0,0,1,10.66,12.12,60,16.9979,23,6,11
4613,2011-11-05 07:00:00,4,0,0,1,10.66,12.12,60,19.0012,34,7,11
4614,2011-11-05 08:00:00,4,0,0,1,11.48,12.88,56,22.0028,84,8,11
4615,2011-11-05 09:00:00,4,0,0,1,12.3,13.635,56,19.9995,141,9,11
4616,2011-11-05 10:00:00,4,0,0,1,13.12,15.15,53,16.9979,227,10,11
4617,2011-11-05 11:00:00,4,0,0,1,14.76,18.18,46,7.0015,238,11,11
4618,2011-11-05 12:00:00,4,0,0,1,14.76,17.425,46,11.0014,372,12,11
4619,2011-11-05 13:00:00,4,0,0,1,16.4,20.455,37,7.0015,355,13,11
4620,2011-11-05 14:00:00,4,0,0,1,17.22,21.21,35,8.9981,386,14,11
4621,2011-11-05 15:00:00,4,0,0,1,16.4,20.455,37,12.998,343,15,11
4622,2011-11-05 16:00:00,4,0,0,1,16.4,20.455,40,15.0013,335,16,11
4623,2011-11-05 17:00:00,4,0,0,1,15.58,19.695,40,11.0014,334,17,11
4624,2011-11-05 18:00:00,4,0,0,1,14.76,18.18,50,6.0032,237,18,11
4625,2011-11-05 19:00:00,4,0,0,1,13.94,18.18,53,0.0,204,19,11
4626,2011-11-05 20:00:00,4,0,0,1,13.12,17.425,66,0.0,165,20,11
4627,2011-11-05 21:00:00,4,0,0,1,13.12,17.425,66,0.0,118,21,11
4628,2011-11-05 22:00:00,4,0,0,1,12.3,16.665,65,0.0,82,22,11
4629,2011-11-05 23:00:00,4,0,0,1,11.48,15.91,70,0.0,85,23,11
